0,1,2,3,4,5,6,7,8,9,case-spl
1.0,0.9908532224273426,0.9907140229488617,0.9903761004420004,0.9898474825583436,0.9898625923825489,0.9902299644779093,0.9897137835078005,0.9906248387129585,0.9900301829888015,0.6523034051392199
0.9897557105634903,1.0,0.9895681740895758,0.9900172024346273,0.9886876828406804,0.9890927938213759,0.9889523756091338,0.9893588369096139,0.9895047541957417,0.9891465846939056,0.6510817120290049
0.9909068237455028,0.9911212373832202,1.0,0.9914953091647729,0.991337437857977,0.9915946232691667,0.9913533492163746,0.9914271472878472,0.9908733265071393,0.9916328751958041,0.6401786999045856
0.9903338457377245,0.9897742115464933,0.9895024785737218,1.0,0.9898258915983144,0.9891413977764425,0.989563540237324,0.989683218932997,0.9901832588409303,0.990185186281043,0.6516959987570086
0.9907035343155942,0.9906132929979307,0.9914542591746064,0.9911662296392854,1.0,0.9909801954002878,0.9910141588778542,0.9908424878712419,0.9914147039984543,0.9913658529703785,0.6443060078733214
0.9880508675285762,0.9888554166863414,0.9896592494914823,0.989401415146093,0.9891514055755217,1.0,0.9889621682557221,0.9886671361731936,0.9894848727315404,0.989379834397107,0.6495240753543248
0.9892764714878683,0.9891421536232023,0.9897897287146135,0.9889540414028881,0.9893893662345732,0.9895158046366578,1.0,0.9891886344933795,0.98920423423748,0.9893228550807297,0.6515028089532414
0.9901559694929487,0.9904546366347331,0.9901123784680974,0.9907227218006452,0.9900908262172631,0.9898131812338903,0.9898665208762432,1.0,0.9898537587196256,0.9900497658391153,0.64694706394315
0.9908064862928494,0.9902814269907116,0.990753110244432,0.9904901548042097,0.9902385998292915,0.9906039803429959,0.9903384073207453,0.9901193600121924,1.0,0.9907198138468675,0.6400586049277631
0.9893652190583728,0.9886860986233488,0.9895433588146428,0.988972494691749,0.9896583002775221,0.9903283300371227,0.9890799705561726,0.9886333670579164,0.9899208875563498,1.0,0.6543478926571813
