0,1,2,3,4
1.0,1.0185998942699712,1.0197625998063355,1.020037784612998,1.0190765815232803
1.0176389153731422,1.0,1.0173759573503631,1.0172220362937165,1.0168102858564834
1.0184549862708685,1.0175668405269964,1.0,1.0178651390552294,1.0182580955324279
1.01781751617652,1.017492935867321,1.0177066883529813,1.0,1.018329723391955
1.018444606795851,1.0183775094479879,1.0179507586909273,1.0196037333506367,1.0
