0,1,2,3,4,5,6,7,8,9,case-spl
1.0,0.9357176939196012,0.9416183211012884,0.9542611706711819,0.9368875427726284,0.9418932176235959,0.9426770196851129,0.9351498713641677,0.9512056383536955,0.9493803376951757,0.5062579453867386
0.9359401185307697,1.0,0.9366260320839216,0.938255909438513,0.9359793342245669,0.943454531530078,0.9357223070597926,0.9434674554821101,0.9384197833448391,0.9350202799413017,0.4959742547653754
0.9459773101102241,0.9389042569353765,1.0,0.9533839334270671,0.9507574939962445,0.9446880374146386,0.9522857195582206,0.9464196254526815,0.9484387513070883,0.9453084782871697,0.49356990865137684
0.9544203292118228,0.9393364685477135,0.9510248863610176,1.0,0.9455102125820307,0.947651815045998,0.9509022789185898,0.9384228228442343,0.9488680688471746,0.9508250008984698,0.5032864688147286
0.9438567616179443,0.9394053778471114,0.9513129971387837,0.9492183924950361,1.0,0.9402566299116989,0.9511301519876725,0.9457155896538069,0.9480023260479166,0.941990821360935,0.493153290467263
0.9453542824095886,0.9459953578947304,0.9454542236195808,0.9484796888332518,0.9382499905145896,1.0,0.9428581567000627,0.9481851101067547,0.9475651770429443,0.9400615861876553,0.49637261323203086
0.9477922727463504,0.9387349896901079,0.9532329488031787,0.9535618655164455,0.9504420316604412,0.9443096696711738,1.0,0.9456324908286504,0.9506671932729942,0.9464819340371718,0.5037114612257306
0.9431974490180799,0.9477571551775386,0.9480778429394897,0.9433534450519574,0.9462959808294471,0.950693972492248,0.9466163563451767,1.0,0.9475873803714379,0.9435278745052227,0.49439053475102757
0.958092206919388,0.9420341707579479,0.9488664620731454,0.951421190709155,0.9479726253711416,0.947883105951189,0.9500734439154377,0.9472032385114505,1.0,0.9428185183715843,0.4914788167932185
0.9469477809525226,0.9318734874140433,0.9392945644086702,0.9476503661639855,0.9332498300498101,0.9359799824610808,0.9385073622353451,0.9350573520725811,0.9359169382034215,1.0,0.5082447188875112
