0,1,2,3,4,case-spl
1.0,0.978017064338926,0.9767766799417156,0.9752430426750154,0.9799288946356357,0.606082919079219
0.9797908930536978,1.0,0.9782740535874921,0.9789456499269465,0.9791641161012615,0.6001608060345127
0.9769797728313493,0.9774286685652598,1.0,0.9785174050310497,0.9768314180886388,0.5989926658925274
0.9777429747295665,0.9788989849051866,0.9787341681299973,1.0,0.9788356312579284,0.6001020512679676
0.9784190744032508,0.9771768239981845,0.9753325765425583,0.9763434283043159,1.0,0.6027651833390484
