0,1,2,3,4
1.0,0.9961005363091268,0.9812739208703166,0.9892439843270742,0.9967491216469625
0.9961005363091263,1.0,0.9802238428000075,0.9895381910430474,0.9963176286948012
0.9812739208703168,0.9802238428000075,1.0,0.9862102625611048,0.9806938192633613
0.9892439843270742,0.9895381910430474,0.9862102625611048,1.0,0.9905712149652641
0.9967491216469624,0.9963176286948009,0.9806938192633613,0.9905712149652646,1.0
