0,1,2,3,4,5,6,7,8,9
1.0,0.9092903402553579,0.9755681443059604,0.9769310896451405,0.9411994416846887,0.9399866140154406,0.9698594861904126,0.9282234736640446,0.9812828905695886,0.9496864822152333
0.9092903402553579,1.0,0.9310215044906001,0.9281980666947276,0.9266822040406546,0.951504368389794,0.9230970593391394,0.95342097817385,0.9044254956232933,0.923261164333703
0.9755681443059602,0.9310215044905998,1.0,0.9900608808667918,0.9585938673434793,0.9612684316479437,0.9863998994829338,0.95167468675957,0.9681920491977628,0.9639859113525683
0.9769310896451405,0.9281980666947274,0.990060880866792,1.0,0.953949305978097,0.9587830281295953,0.9868200137862368,0.9459370346825933,0.9666685033866205,0.963400353637599
0.9411994416846887,0.9266822040406547,0.958593867343479,0.9539493059780974,1.0,0.9237001343121264,0.9528341963477572,0.91569309727889,0.9341173981723688,0.9293965466498512
0.9399866140154407,0.9515043683897937,0.961268431647944,0.9587830281295954,0.9237001343121263,1.0,0.9573741079301332,0.9829039246339204,0.9464206994788711,0.9533006704243586
0.9698594861904125,0.9230970593391392,0.986399899482934,0.9868200137862365,0.952834196347757,0.9573741079301333,1.0,0.9457959637319251,0.9629183059705702,0.9571940134740378
0.928223473664045,0.95342097817385,0.95167468675957,0.9459370346825935,0.91569309727889,0.9829039246339208,0.9457959637319249,1.0,0.937215329600117,0.9597822417565935
0.9812828905695888,0.9044254956232936,0.9681920491977628,0.96666850338662,0.934117398172369,0.9464206994788711,0.9629183059705703,0.937215329600117,1.0,0.9536842837175016
0.9496864822152332,0.9232611643337028,0.9639859113525682,0.9634003536375991,0.9293965466498512,0.9533006704243586,0.9571940134740378,0.9597822417565935,0.9536842837175015,1.0
