0,1,2,3,4,5,6,7,8,9,10,100%
1.0,0.7958,0.752,0.752,0.7452,0.748,0.7842,0.7406,0.7862,0.8274,0.7988
0.7878,1.0,0.776,0.7818,0.784,0.7744,0.8274,0.7746,0.8254,0.7888,0.8272
0.7608,0.7816,1.0,0.8454,0.8332,0.8238,0.789,0.8486,0.7872,0.7774,0.8846
0.765,0.7912,0.8526,1.0,0.8424,0.8504,0.7848,0.8504,0.789,0.7838,0.911
0.762,0.7958,0.844,0.8454,1.0,0.844,0.7994,0.8444,0.8052,0.7814,0.8996
0.7556,0.788,0.8244,0.845,0.8342,1.0,0.773,0.8214,0.8032,0.7602,0.8998
0.794,0.8402,0.7922,0.7868,0.799,0.7782,1.0,0.79,0.8234,0.8008,0.8358
0.752,0.7914,0.845,0.8494,0.8352,0.83,0.785,1.0,0.7844,0.7774,0.8958
0.7868,0.8308,0.7862,0.7868,0.7922,0.7954,0.8242,0.7794,1.0,0.7956,0.8436
0.8294,0.7902,0.7756,0.7712,0.7694,0.7504,0.7964,0.7622,0.7904,1.0,0.8114
0.798,0.8322,0.8826,0.8992,0.8934,0.8884,0.823,0.882,0.8314,0.8104,1.0
