0,1,2,3,4,5,6,7,8,9,10,100%
1.0,0.6475,0.6113,0.6191,0.6114,0.603,0.6357,0.6028,0.636,0.6719,0.667
0.6475,1.0,0.6367,0.639,0.6408,0.6285,0.6727,0.6326,0.6666,0.6394,0.6947
0.6113,0.6367,1.0,0.6823,0.6742,0.6606,0.6411,0.6786,0.629,0.6272,0.7327
0.6191,0.639,0.6823,1.0,0.6787,0.6804,0.6328,0.6855,0.6299,0.6326,0.7569
0.6114,0.6408,0.6742,0.6787,1.0,0.6738,0.6438,0.6773,0.6374,0.6267,0.7428
0.603,0.6285,0.6606,0.6804,0.6738,1.0,0.6278,0.6619,0.6427,0.6182,0.7456
0.6357,0.6727,0.6411,0.6328,0.6438,0.6278,1.0,0.6369,0.657,0.645,0.6898
0.6028,0.6326,0.6786,0.6855,0.6773,0.6619,0.6369,1.0,0.6244,0.6217,0.7376
0.636,0.6666,0.629,0.6299,0.6374,0.6427,0.657,0.6244,1.0,0.6444,0.6928
0.6719,0.6394,0.6272,0.6326,0.6267,0.6182,0.645,0.6217,0.6444,1.0,0.6845
0.667,0.6947,0.7327,0.7569,0.7428,0.7456,0.6898,0.7376,0.6928,0.6845,1.0
