0,1,2,3,4,5,100%
1.0,0.8624,0.8656,0.799,0.8654,0.9334
0.86,1.0,0.8772,0.8102,0.8632,0.9308
0.8648,0.8792,1.0,0.8086,0.8632,0.9382
0.8044,0.8138,0.814,1.0,0.7918,0.8566
0.8604,0.86,0.86,0.7882,1.0,0.9206
0.919,0.9156,0.9236,0.8398,0.9076,1.0
