0,1,2,3,4,5,6,7,8,9,10,100%
1.0,0.7038,0.6679,0.67425,0.6695,0.664,0.6822,0.66115,0.6969,0.71975,0.78195
0.7014,1.0,0.68365,0.68815,0.6872,0.68265,0.71655,0.6821,0.71735,0.68935,0.79135
0.669,0.69035,1.0,0.7359,0.7295,0.7169,0.69185,0.73335,0.6888,0.6854,0.8341
0.6778,0.69535,0.7358,1.0,0.73385,0.7256,0.6906,0.7348,0.6904,0.6843,0.86055
0.68065,0.70475,0.74155,0.7457,1.0,0.73265,0.70515,0.7368,0.7099,0.69275,0.85725
0.6781,0.7033,0.7278,0.7421,0.73615,1.0,0.69065,0.7264,0.70845,0.68395,0.86795
0.69145,0.7295,0.6915,0.693,0.7067,0.68635,1.0,0.70135,0.7142,0.6974,0.7909
0.66685,0.6864,0.72675,0.73215,0.7253,0.71535,0.6937,1.0,0.68105,0.6746,0.83625
0.69035,0.71375,0.6782,0.6835,0.69,0.69045,0.69965,0.6748,1.0,0.68815,0.80255
0.72745,0.69865,0.68845,0.68925,0.68615,0.6783,0.692,0.6767,0.70195,1.0,0.7929
0.7306,0.7474,0.7796,0.801,0.79055,0.78835,0.73885,0.78305,0.75215,0.7383,1.0
