0,1,2,3,4,5,100%
1.0,0.7692,0.7752,0.708,0.7772,0.8428
0.7692,1.0,0.7864,0.7244,0.7752,0.8398
0.7752,0.7864,1.0,0.7246,0.7758,0.8532
0.708,0.7244,0.7246,1.0,0.7016,0.7638
0.7772,0.7752,0.7758,0.7016,1.0,0.8372
0.8428,0.8398,0.8532,0.7638,0.8372,1.0
