0,1,2,3,4,case-spl
1.0,0.9947036506179469,0.9944363521752437,0.9944641242894288,0.9947504614132392,0.5704866973617573
0.9949611417064194,1.0,0.9950645963103236,0.9950997028715436,0.9951772854358072,0.5673123921376771
0.99440069799568,0.9947994539943109,1.0,0.9947025450840562,0.9947222149119078,0.5675882269625276
0.9947046636815322,0.9946835455543488,0.994572230693324,1.0,0.994477756516545,0.5702999083510674
0.9944838944765277,0.9945262319160318,0.9947749972438009,0.9941912423118097,1.0,0.5673194214315371
