0,1,2,3,4
1.0,1.0131601655983045,1.0139231263611495,1.013938528613591,1.0131018241577348
1.0123414703370515,1.0,1.0120997816106194,1.0117471709365922,1.011409111215202
1.0130178997583839,1.0124671436674009,1.0,1.0129239535345504,1.0128102904915568
1.0121426528407467,1.012031074131814,1.0122481701809194,1.0,1.0127756277814015
1.0125934770374765,1.01286120125039,1.0126160135526605,1.0139476167065007,1.0
