0,1,2,3,4,5,6,7,8,9,10,100%
1.0,0.9555476216821182,0.9155832560473606,0.9167777792114786,0.913584915162102,0.8838498211891049,0.9565745932416287,0.9189858529681971,0.9246189509252808,0.9886126590105853,0.9191628156734856
0.955547621682118,1.0,0.9607946491294308,0.9583812496167919,0.9629067984407141,0.9361061712732022,0.986655932034044,0.9602577498658551,0.9547908431110306,0.954250269157626,0.9602423019995268
0.9155832560473605,0.960794649129431,1.0,0.98806553796264,0.9929949523590034,0.9610863442403607,0.9577980379125643,0.9876638524237764,0.9239469798422245,0.9145067914723312,0.9900987645685456
0.9167777792114787,0.9583812496167924,0.9880655379626401,1.0,0.9894233479314449,0.9617551357802617,0.9624832175113518,0.992841509027992,0.9307611053469816,0.9176778378564701,0.9964537392088283
0.913584915162102,0.9629067984407145,0.9929949523590028,0.9894233479314453,1.0,0.9654061420794932,0.9610805566553591,0.9890185457141907,0.9293248872728259,0.9155333139742693,0.9922955727243666
0.8838498211891047,0.9361061712732022,0.9610863442403609,0.9617551357802617,0.9654061420794933,1.0,0.9314540943497736,0.9628912943052975,0.9594476849593294,0.8856613133850841,0.9645925879640659
0.9565745932416287,0.9866559320340441,0.9577980379125645,0.9624832175113521,0.9610805566553589,0.9314540943497737,1.0,0.9635777782798715,0.956776163566558,0.9579349021425377,0.9651768872256777
0.9189858529681972,0.9602577498658549,0.9876638524237766,0.9928415090279922,0.9890185457141907,0.9628912943052973,0.9635777782798712,1.0,0.9312677049718835,0.9189585380363634,0.9950697683807295
0.9246189509252806,0.9547908431110309,0.9239469798422242,0.9307611053469816,0.9293248872728257,0.9594476849593294,0.956776163566558,0.9312677049718835,1.0,0.9251314022553045,0.9337143819653981
0.9886126590105848,0.9542502691576262,0.914506791472331,0.9176778378564701,0.9155333139742692,0.8856613133850838,0.9579349021425378,0.9189585380363636,0.9251314022553045,1.0,0.9211183243326851
0.9191628156734857,0.9602423019995266,0.9900987645685454,0.9964537392088284,0.9922955727243663,0.9645925879640659,0.9651768872256777,0.9950697683807299,0.933714381965398,0.9211183243326851,1.0
