0,1,2,3,4,case-spl
1.0,0.9953365178381596,0.9951713525670084,0.995240670476402,0.9954559496742669,0.5714904114096876
0.9956358475901228,1.0,0.995766208835631,0.9958592894576853,0.9958517955840039,0.5682798791921572
0.9953343194939664,0.9955737893088845,1.0,0.9954147631161337,0.995521262669736,0.568765212093861
0.9954898383061395,0.9955892311928326,0.9955289975274125,1.0,0.9953441361587528,0.5714375998385628
0.9953288222616438,0.9952258089367022,0.995534779775067,0.9949780473221782,1.0,0.5683925538551415
