0,1,2,3,4,5,6,7,8,9,10,case-spl
1.0,0.9904322005046641,0.9903774051664741,0.9893327010301045,0.9894757491503837,0.989746351500838,0.9892080843998987,0.9890555735682138,0.9905012471021746,0.9900750065459086,0.5650453445851558
0.9888622843771189,1.0,0.9886909490304657,0.9888701045402024,0.9885471760699258,0.9884276702066528,0.9885290568996116,0.9885941068851103,0.9885583111952222,0.9884029801320117,0.5620944688029136
0.9900813658640077,0.9904589697455707,1.0,0.9910942210595819,0.9906326279751732,0.9905317216077266,0.9909475360273557,0.9909298104424398,0.9902486402579117,0.9905410467808077,0.5554184088223894
0.9892900587069016,0.9894819834054144,0.9899411217432225,1.0,0.9893948164316845,0.9893389602054162,0.9887779849705991,0.9892175484995689,0.9893986898177054,0.9899280359085199,0.5647997798611577
0.9901645441411134,0.9905203434977341,0.9910722312855655,0.9907840864835538,1.0,0.9905425686514229,0.9902834783828499,0.9907774432124936,0.9907269295379446,0.9904387415802945,0.5571094824988405
0.9875946844986533,0.988252138508739,0.9887060636910728,0.9892787195029725,0.9881958847628414,1.0,0.9879960604447168,0.9880584079993506,0.9883615530637981,0.9879767597303565,0.5620480362623531
0.9883731590246283,0.9889024336349916,0.9889187940926389,0.988714010318156,0.9886865082605183,0.9883918955791671,1.0,0.9887006092872427,0.9884285675819278,0.9885930004867771,0.566061606880206
0.9888398768040911,0.989665453919187,0.9896960288515673,0.9901066740543183,0.9896827498880958,0.989550655138208,0.9892625222553127,1.0,0.9892510804530957,0.9894074485770712,0.5592537921856051
0.9902429885093608,0.9903890604851661,0.9897535171312889,0.9895619894028227,0.989537942411896,0.9899642147067365,0.9897833280196056,0.9895480739830846,1.0,0.9901622939459007,0.5549123998303205
0.9892608239501558,0.988381769528899,0.988369739182996,0.9884901992871554,0.9887767099413605,0.9879971587437977,0.9883909713113308,0.9878875228180484,0.9892153118268343,1.0,0.5648083662570065
