0,1,2,3,4,5,100%
1.0,0.48353,0.47932,0.45432,0.47088,0.59382
0.48353,1.0,0.4925,0.46555,0.47661,0.60148
0.47932,0.4925,1.0,0.46564,0.47862,0.62268
0.45432,0.46555,0.46564,1.0,0.4454,0.56246
0.47088,0.47661,0.47862,0.4454,1.0,0.60682
0.59382,0.60148,0.62268,0.56246,0.60682,1.0
