0,1,2,3,4,5,100%
1.0,0.76435,0.75995,0.721,0.76055,0.9059
0.7619,1.0,0.769,0.7283,0.7617,0.90845
0.7701,0.7837,1.0,0.73745,0.76935,0.9141
0.7295,0.734,0.737,1.0,0.71655,0.8479
0.7599,0.76605,0.76045,0.7121,1.0,0.89965
0.83735,0.83765,0.842,0.78095,0.8315,1.0
