0,1,2,3,4,5,6,7,8,9,case-spl
1.0,0.9925957766775152,0.9925484345243802,0.992479840265272,0.9919565107301948,0.9922895669759275,0.9923125270493165,0.9919543504243766,0.9926042151284007,0.9923210746853337,0.5694478008762679
0.9916526956256257,1.0,0.9918282673038109,0.9919269292355443,0.9908871426459258,0.9912024673601476,0.9913257177207965,0.9910455198020104,0.991502079612526,0.9912462504367323,0.566679841920043
0.9924564987835214,0.9927318091557688,1.0,0.9932989890927693,0.9927048866711059,0.9931187322442112,0.9928032693352811,0.9931729411518336,0.9924480208110658,0.9930257072290615,0.5599068419385549
0.9918511720679272,0.9915453245607245,0.9918449962275799,1.0,0.9918683575870189,0.9912840525692793,0.9915465955155126,0.9915155400115592,0.9919076756127833,0.9922725659430418,0.5694477009919874
0.9926026893536433,0.9925607312843734,0.9931278422235909,0.9930523576178705,1.0,0.9927755007124834,0.9926084964842127,0.9927998890425386,0.9929259439645831,0.9927855829484651,0.5621173949232765
0.9904571196314019,0.9906955103059666,0.991516889963072,0.9912498956517455,0.9907385308420297,1.0,0.9909461675106347,0.9907451792312012,0.9911389203802043,0.9908355122736531,0.5671246261111318
0.9911684250742917,0.9916012752617016,0.9916446400021878,0.9912057426287446,0.9911380880336198,0.9914360879169227,1.0,0.9912583200918755,0.990948634167396,0.9911540479381087,0.5715235808599928
0.9916640600817601,0.991953541485438,0.9922419250345493,0.9922286365521077,0.9920288841348119,0.991958497695938,0.9918838435854107,1.0,0.9917627718030498,0.9921187210028568,0.5643093616968524
0.9926266533696978,0.992385161766245,0.9921863747766607,0.9924391518323372,0.9918676364833896,0.9924631740382297,0.9921395200465156,0.9918415295807345,1.0,0.9923532992278778,0.5597049028840295
0.9916092052053517,0.991043521602339,0.9913324423537422,0.9915524079193834,0.9910979401201349,0.9915542384296044,0.9910477487830329,0.9907420737161952,0.9919113333789126,1.0,0.569167625648146
